"id";"name";"url";"typeid";"status"
"403";"floating-share-buttons.com";"floating-share-buttons.com";"1";"Enabled"
"404";"flooringinstallation-edmonton.com";"flooringinstallation-edmonton.com";"1";"Enabled"
"405";"flora.huh.harvard.edu";"flora.huh.harvard.edu";"1";"Enabled"
"406";"flprog.com";"flprog.com";"1";"Enabled"
"407";"fmyykj.com";"fmyykj.com";"1";"Enabled"
"408";"fo-factory.ru";"fo-factory.ru";"1";"Enabled"
"409";"folowsites.xyz";"folowsites.xyz";"1";"Enabled"
"410";"for-your.website";"for-your.website";"1";"Enabled"
"411";"foreignperspectives.com";"foreignperspectives.com";"1";"Enabled"
"412";"forex-procto.ru";"forex-procto.ru";"1";"Enabled"
"413";"forexgb.ru";"forexgb.ru";"1";"Enabled"
"414";"forsex.info";"forsex.info";"1";"Enabled"
"415";"forum.poker4life.ru";"forum.poker4life.ru";"1";"Enabled"
"416";"forum.topic.6hopping.com";"forum.topic.6hopping.com";"1";"Enabled"
"417";"forum.topic27407201.ilovevitaly.xyz";"forum.topic27407201.ilovevitaly.xyz";"1";"Enabled"
"418";"forum.topic30150499.ilovevitaly.xyz";"forum.topic30150499.ilovevitaly.xyz";"1";"Enabled"
"419";"forum.topic31625638.ilovevitaly.xyz";"forum.topic31625638.ilovevitaly.xyz";"1";"Enabled"
"420";"forum.topic33007703.ilovevitaly.xyz";"forum.topic33007703.ilovevitaly.xyz";"1";"Enabled"
"421";"forum.topic41419611.ilovevitaly.xyz";"forum.topic41419611.ilovevitaly.xyz";"1";"Enabled"
"422";"forum.topic42507729.6hopping.com";"forum.topic42507729.6hopping.com";"1";"Enabled"
"423";"forum.topic44573973.ilovevitaly.xyz";"forum.topic44573973.ilovevitaly.xyz";"1";"Enabled"
"424";"forum.topic45339555.ilovevitaly.xyz";"forum.topic45339555.ilovevitaly.xyz";"1";"Enabled"
"425";"forum.topic47997947.ilovevitaly.xyz";"forum.topic47997947.ilovevitaly.xyz";"1";"Enabled"
"426";"forum.topic48379382.darodar.com";"forum.topic48379382.darodar.com";"1";"Enabled"
"427";"forum.topic48968238.ilovevitaly.xyz";"forum.topic48968238.ilovevitaly.xyz";"1";"Enabled"
"428";"forum.topic49909345.ilovevitaly.xyz";"forum.topic49909345.ilovevitaly.xyz";"1";"Enabled"
"429";"forum.topic53791868.ilovevitaly.xyz";"forum.topic53791868.ilovevitaly.xyz";"1";"Enabled"
"430";"forum.topic55434276.ilovevitaly.xyz";"forum.topic55434276.ilovevitaly.xyz";"1";"Enabled"
"431";"forum.topic55452403.6hopping.com";"forum.topic55452403.6hopping.com";"1";"Enabled"
"432";"forum.topic55716820.6hopping.com";"forum.topic55716820.6hopping.com";"1";"Enabled"
"433";"forum.topic56860998.ilovevitaly.xyz";"forum.topic56860998.ilovevitaly.xyz";"1";"Enabled"
"434";"forum.topic61341467.6hopping.com";"forum.topic61341467.6hopping.com";"1";"Enabled"
"435";"forum.topic61341467.ilovevitaly.xyz";"forum.topic61341467.ilovevitaly.xyz";"1";"Enabled"
"436";"forum.topic63875055.ilovevitaly.xyz";"forum.topic63875055.ilovevitaly.xyz";"1";"Enabled"
"437";"forum.topic63876023.ilovevitaly.xyz";"forum.topic63876023.ilovevitaly.xyz";"1";"Enabled"
"438";"forum.topic65953161.ilovevitaly.xyz";"forum.topic65953161.ilovevitaly.xyz";"1";"Enabled"
"439";"forum.topic66866019.6hopping.com";"forum.topic66866019.6hopping.com";"1";"Enabled"
"440";"forum.topic68217544.ilovevitaly.xyz";"forum.topic68217544.ilovevitaly.xyz";"1";"Enabled"
"441";"forum.topic69673858.6hopping.com";"forum.topic69673858.6hopping.com";"1";"Enabled"
"442";"forum.topic70292530.ilovevitaly.xyz";"forum.topic70292530.ilovevitaly.xyz";"1";"Enabled"
"443";"forum.topic70768656.ilovevitaly.xyz";"forum.topic70768656.ilovevitaly.xyz";"1";"Enabled"
"444";"forum.topic72302112.ilovevitaly.xyz";"forum.topic72302112.ilovevitaly.xyz";"1";"Enabled"
"445";"forum.topic72975656.ghostvisitor.com";"forum.topic72975656.ghostvisitor.com";"1";"Enabled"
"446";"forum.topic73049031.ghostvisitor.com";"forum.topic73049031.ghostvisitor.com";"1";"Enabled"
"447";"forum.topic73114544.6hopping.com";"forum.topic73114544.6hopping.com";"1";"Enabled"
"448";"forum.topic73114544.ghostvisitor.com";"forum.topic73114544.ghostvisitor.com";"1";"Enabled"
"449";"forum.topic73187919.6hopping.com";"forum.topic73187919.6hopping.com";"1";"Enabled"
"450";"forum.topic73187919.ghostvisitor.com";"forum.topic73187919.ghostvisitor.com";"1";"Enabled"
"451";"forum.topic73187919.ilovevitaly.xyz";"forum.topic73187919.ilovevitaly.xyz";"1";"Enabled"
"452";"forum.topic73439363.ilovevitaly.xyz";"forum.topic73439363.ilovevitaly.xyz";"1";"Enabled"
"453";"forum.topic73677628.ilovevitaly.xyz";"forum.topic73677628.ilovevitaly.xyz";"1";"Enabled"
"454";"forum.topic73899613.ghostvisitor.com";"forum.topic73899613.ghostvisitor.com";"1";"Enabled"
"455";"forum.topic74038501.ghostvisitor.com";"forum.topic74038501.ghostvisitor.com";"1";"Enabled"
"456";"forum.topic74315022.ilovevitaly.xyz";"forum.topic74315022.ilovevitaly.xyz";"1";"Enabled"
"457";"forum.topic74768762.ilovevitaly.xyz";"forum.topic74768762.ilovevitaly.xyz";"1";"Enabled"
"458";"forum.topic74990171.ilovevitaly.xyz";"forum.topic74990171.ilovevitaly.xyz";"1";"Enabled"
"459";"forum.topic76376369.ghostvisitor.com";"forum.topic76376369.ghostvisitor.com";"1";"Enabled"
"460";"forum.topic76664404.ghostvisitor.com";"forum.topic76664404.ghostvisitor.com";"1";"Enabled"
"461";"forum.topic76803292.ghostvisitor.com";"forum.topic76803292.ghostvisitor.com";"1";"Enabled"
"462";"forum.topic77121945.ilovevitaly.xyz";"forum.topic77121945.ilovevitaly.xyz";"1";"Enabled"
"463";"forum.topic77418444.ghostvisitor.com";"forum.topic77418444.ghostvisitor.com";"1";"Enabled"
"464";"forum.topic77557332.ghostvisitor.com";"forum.topic77557332.ghostvisitor.com";"1";"Enabled"
"465";"forum.topic77944681.ghostvisitor.com";"forum.topic77944681.ghostvisitor.com";"1";"Enabled"
"466";"forum.topic78259892.ghostvisitor.com";"forum.topic78259892.ghostvisitor.com";"1";"Enabled"
"467";"forum.topic78323019.ghostvisitor.com";"forum.topic78323019.ghostvisitor.com";"1";"Enabled"
"468";"forum.topic78461907.ghostvisitor.com";"forum.topic78461907.ghostvisitor.com";"1";"Enabled"
"469";"forum20.smailik.org";"forum20.smailik.org";"1";"Enabled"
"470";"forum69.info";"forum69.info";"1";"Enabled"
"471";"forumsisadmina.ru";"forumsisadmina.ru";"1";"Enabled"
"472";"fredeco.com";"fredeco.com";"1";"Enabled"
"473";"free-floating-buttons.com";"free-floating-buttons.com";"1";"Enabled"
"474";"free-share-buttons-ccc.xyz";"free-share-buttons-ccc.xyz";"1";"Enabled"
"475";"free-share-buttons-ddd.xyz";"free-share-buttons-ddd.xyz";"1";"Enabled"
"476";"free-share-buttons-fff.xyz";"free-share-buttons-fff.xyz";"1";"Enabled"
"477";"free-share-buttons.ccc.xyz";"free-share-buttons.ccc.xyz";"1";"Enabled"
"478";"free-share-buttons.co";"free-share-buttons.co";"1";"Enabled"
"479";"free-share-buttons.com";"free-share-buttons.com";"1";"Enabled"
"480";"free-share-buttons.xyz";"free-share-buttons.xyz";"1";"Enabled"
"481";"free-social-buttons-aaa.xyz";"free-social-buttons-aaa.xyz";"1";"Enabled"
"482";"free-social-buttons-bbb.xyz";"free-social-buttons-bbb.xyz";"1";"Enabled"
"483";"free-social-buttons-ccc.xyz";"free-social-buttons-ccc.xyz";"1";"Enabled"
"484";"free-social-buttons-ddd.xyz";"free-social-buttons-ddd.xyz";"1";"Enabled"
"485";"free-social-buttons-iii.xyz";"free-social-buttons-iii.xyz";"1";"Enabled"
"486";"free-social-buttons.3xyz";"free-social-buttons.3xyz";"1";"Enabled"
"487";"free-social-buttons.com";"free-social-buttons.com";"1";"Enabled"
"488";"free-social-buttons.org";"free-social-buttons.org";"1";"Enabled"
"489";"free-social-buttons.xyz";"free-social-buttons.xyz";"1";"Enabled"
"490";"free-social-buttons1.xyz";"free-social-buttons1.xyz";"1";"Enabled"
"491";"free-social-buttons2.xyz";"free-social-buttons2.xyz";"1";"Enabled"
"492";"free-social-buttons4.xyz";"free-social-buttons4.xyz";"1";"Enabled"
"493";"free-social-buttons5.xyz";"free-social-buttons5.xyz";"1";"Enabled"
"494";"free-social-buttons6.xyz";"free-social-buttons6.xyz";"1";"Enabled"
"495";"free-social-buttons7.xyz";"free-social-buttons7.xyz";"1";"Enabled"
"496";"free-social-buttons8.xyz";"free-social-buttons8.xyz";"1";"Enabled"
"497";"free-social-buttons9.xyz";"free-social-buttons9.xyz";"1";"Enabled"
"498";"free-traffic.xyz";"free-traffic.xyz";"1";"Enabled"
"499";"free-video-tool.com";"free-video-tool.com";"1";"Enabled"
"500";"freewhatsappload.com";"freewhatsappload.com";"1";"Enabled"
"501";"fsalas.com";"fsalas.com";"1";"Enabled"
"502";"fuck-paid-share-buttons.xyz";"fuck-paid-share-buttons.xyz";"1";"Enabled"
"503";"futanari.blogporn.in";"futanari.blogporn.in";"1";"Enabled"
"504";"fvg.jmgrafisk.dk";"fvg.jmgrafisk.dk";"1";"Enabled"
"505";"gallien-krueger.value-sale.com";"gallien-krueger.value-sale.com";"1";"Enabled"
"506";"gamezebo.com";"gamezebo.com";"1";"Enabled"
"507";"gaygalls.net";"gaygalls.net";"1";"Enabled"
"508";"gazobetondom.com.ua";"gazobetondom.com.ua";"1";"Enabled"
"509";"gazoblok-gazobeton.com.ua";"gazoblok-gazobeton.com.ua";"1";"Enabled"
"510";"gelendzhik.xrus.org";"gelendzhik.xrus.org";"1";"Enabled"
"511";"generalporn.org";"generalporn.org";"1";"Enabled"
"512";"germes-trans.com";"germes-trans.com";"1";"Enabled"
"513";"get-free-social-traffic.com";"get-free-social-traffic.com";"1";"Enabled"
"514";"get-free-traffic-now.com";"get-free-traffic-now.com";"1";"Enabled"
"515";"get-your-social-buttons.info";"get-your-social-buttons.info";"1";"Enabled"
"516";"getlamborghini.ga";"getlamborghini.ga";"1";"Enabled"
"517";"getrichquick.ml";"getrichquick.ml";"1";"Enabled"
"518";"getrichquickly.info";"getrichquickly.info";"1";"Enabled"
"519";"getrichslowly.org";"getrichslowly.org";"1";"Enabled"
"520";"getyourprofit.net";"getyourprofit.net";"1";"Enabled"
"521";"ggbaker.com";"ggbaker.com";"1";"Enabled"
"522";"ghazel.ru";"ghazel.ru";"1";"Enabled"
"523";"ghostvisitor.com";"ghostvisitor.com";"1";"Enabled"
"524";"gingerhotels.com";"gingerhotels.com";"1";"Enabled"
"525";"girlporn.ru";"girlporn.ru";"1";"Enabled"
"526";"gkvector.ru";"gkvector.ru";"1";"Enabled"
"527";"glass-msk.ru";"glass-msk.ru";"1";"Enabled"
"528";"glavprofit.ru";"glavprofit.ru";"1";"Enabled"
"529";"glutenfreedetectiveagency.com";"glutenfreedetectiveagency.com";"1";"Enabled"
"530";"go.ekatalog.xyz";"go.ekatalog.xyz";"1";"Enabled"
"531";"gobongo.info";"gobongo.info";"1";"Enabled"
"532";"gogps.me";"gogps.me";"1";"Enabled"
"533";"goodprotein.ru";"goodprotein.ru";"1";"Enabled"
"534";"googleads.g.doubleclick.net";"googleads.g.doubleclick.net";"1";"Enabled"
"535";"googlemare.com";"googlemare.com";"1";"Enabled"
"536";"googlsucks.com";"googlsucks.com";"1";"Enabled"
"537";"govome.inspsearch.com";"govome.inspsearch.com";"1";"Enabled"
"538";"grand-chlen.ru";"grand-chlen.ru";"1";"Enabled"
"539";"gratuitbaise.com";"gratuitbaise.com";"1";"Enabled"
"540";"grokbase.com";"grokbase.com";"1";"Enabled"
"541";"groupmoney.ru";"groupmoney.ru";"1";"Enabled"
"542";"growshop.es";"growshop.es";"1";"Enabled"
"543";"gsmtlf.ru";"gsmtlf.ru";"1";"Enabled"
"544";"gtadrifting.net";"gtadrifting.net";"1";"Enabled"
"545";"guardlink.org";"guardlink.org";"1";"Enabled"
"546";"guruofcasino.com";"guruofcasino.com";"1";"Enabled"
"547";"gwnrg.com";"gwnrg.com";"1";"Enabled"
"548";"hacktoast.org";"hacktoast.org";"1";"Enabled"
"549";"hampshire-sites.xyz";"hampshire-sites.xyz";"1";"Enabled"
"550";"handicapvantoday.com";"handicapvantoday.com";"1";"Enabled"
"551";"handydirectory.co.uk";"handydirectory.co.uk";"1";"Enabled"
"552";"happy.new.yeartwit.com";"happy.new.yeartwit.com";"1";"Enabled"
"553";"hardcore.anzwers.net";"hardcore.anzwers.net";"1";"Enabled"
"554";"havens.co.uk";"havens.co.uk";"1";"Enabled"
"555";"havepussy.com";"havepussy.com";"1";"Enabled"
"556";"hdmoviecamera.net";"hdmoviecamera.net";"1";"Enabled"
"557";"healbio.ru";"healbio.ru";"1";"Enabled"
"558";"healgastro.com";"healgastro.com";"1";"Enabled"
"559";"healmytrauma.info";"healmytrauma.info";"1";"Enabled"
"560";"healthytheory.com";"healthytheory.com";"1";"Enabled"
"561";"hifidesign.ru";"hifidesign.ru";"1";"Enabled"
"562";"homelygarden.com";"homelygarden.com";"1";"Enabled"
"563";"hometube78.ru";"hometube78.ru";"1";"Enabled"
"564";"hometube79.ru";"hometube79.ru";"1";"Enabled"
"565";"hongfanji.com";"hongfanji.com";"1";"Enabled"
"566";"hongganji.com";"hongganji.com";"1";"Enabled"
"567";"hoporno.com";"hoporno.com";"1";"Enabled"
"568";"hosting-tracker.com";"hosting-tracker.com";"1";"Enabled"
"569";"how-to-earn-quick-money.com";"how-to-earn-quick-money.com";"1";"Enabled"
"570";"how.to.travel.and.make.66866019.money.online.for.free.with.maps.ilovevitaly.com";"how.to.travel.and.make.66866019.money.online.for.free.with.maps.ilovevitaly.com";"1";"Enabled"
"571";"how.to.travel.and.make.71282619.money.with.maps.ilikevitaly.com";"how.to.travel.and.make.71282619.money.with.maps.ilikevitaly.com";"1";"Enabled"
"572";"how.to.travel.and.make.money.online.for.free.with.maps.ilovevitaly.com";"how.to.travel.and.make.money.online.for.free.with.maps.ilovevitaly.com";"1";"Enabled"
"573";"how.to.travel.and.make.money.with.maps.ilikevitaly.com";"how.to.travel.and.make.money.with.maps.ilikevitaly.com";"1";"Enabled"
"574";"howopen.ru";"howopen.ru";"1";"Enabled"
"575";"howtostopreferralspam.com";"howtostopreferralspam.com";"1";"Enabled"
"576";"howtostopreferralspam.eu";"howtostopreferralspam.eu";"1";"Enabled"
"577";"hspline.com";"hspline.com";"1";"Enabled"
"578";"hulbee.com";"hulbee.com";"1";"Enabled"
"579";"hulfingtonpost.com";"hulfingtonpost.com";"1";"Enabled"
"580";"humanorightswatch.org";"humanorightswatch.org";"1";"Enabled"
"581";"hundejo.com";"hundejo.com";"1";"Enabled"
"582";"hvd-store.com";"hvd-store.com";"1";"Enabled"
"583";"hydropump.su";"hydropump.su";"1";"Enabled"
"584";"hyipmanager.in";"hyipmanager.in";"1";"Enabled"
"585";"iaswww.com";"iaswww.com";"1";"Enabled"
"586";"ico.re";"ico.re";"1";"Enabled"
"587";"idc.com.ua";"idc.com.ua";"1";"Enabled"
"588";"ideibiznesa2015.ru";"ideibiznesa2015.ru";"1";"Enabled"
"589";"iedit.ilovevitaly.com";"iedit.ilovevitaly.com";"1";"Enabled"
"590";"IfuckVitaly.com";"IfuckVitaly.com";"1";"Enabled"
"591";"igru-torrent.net";"igru-torrent.net";"1";"Enabled"
"592";"igru-xbox.net";"igru-xbox.net";"1";"Enabled"
"593";"ILikeVitaly.com";"ILikeVitaly.com";"1";"Enabled"
"594";"illagedusexe.com";"illagedusexe.com";"1";"Enabled"
"595";"iloveitaly.com";"iloveitaly.com";"1";"Enabled"
"596";"iloveitaly.ro";"iloveitaly.ro";"1";"Enabled"
"597";"iloveitaly.ru";"iloveitaly.ru";"1";"Enabled"
"598";"ILoveVitalii.com";"ILoveVitalii.com";"1";"Enabled"
"599";"ilovevitaly.co";"ilovevitaly.co";"1";"Enabled"
"600";"ilovevitaly.com";"ilovevitaly.com";"1";"Enabled"
"601";"ILoveVitaly.de";"ILoveVitaly.de";"1";"Enabled"
"602";"ILoveVitaly.es";"ILoveVitaly.es";"1";"Enabled"
"603";"ILoveVitaly.in";"ILoveVitaly.in";"1";"Enabled"
"604";"ilovevitaly.info";"ilovevitaly.info";"1";"Enabled"
"605";"ILoveVitaly.jp";"ILoveVitaly.jp";"1";"Enabled"
"606";"ILoveVitaly.Net";"ILoveVitaly.Net";"1";"Enabled"
"607";"ilovevitaly.org";"ilovevitaly.org";"1";"Enabled"
"608";"ILoveVitaly.pro";"ILoveVitaly.pro";"1";"Enabled"
"609";"ilovevitaly.ru";"ilovevitaly.ru";"1";"Enabled"
"610";"iminent.com";"iminent.com";"1";"Enabled"
"611";"imperiafilm.ru";"imperiafilm.ru";"1";"Enabled"
"612";"inbabes.sexushost.com";"inbabes.sexushost.com";"1";"Enabled"
"613";"increasewwwtraffic.info";"increasewwwtraffic.info";"1";"Enabled"
"614";"indcsqunikem.eu";"indcsqunikem.eu";"1";"Enabled"
"615";"index-au.com";"index-au.com";"1";"Enabled"
"616";"info-speed.com";"info-speed.com";"1";"Enabled"
"617";"insight.infolinks.com";"insight.infolinks.com";"1";"Enabled"
"618";"int.search.tb.ask.com";"int.search.tb.ask.com";"1";"Enabled"
"619";"inter.rs";"inter.rs";"1";"Enabled"
"620";"intervsem.ru";"intervsem.ru";"1";"Enabled"
"621";"investingclub.ru";"investingclub.ru";"1";"Enabled"
"622";"investpamm.ru";"investpamm.ru";"1";"Enabled"
"623";"inzn.ru";"inzn.ru";"1";"Enabled"
"624";"iqoption-bin.com";"iqoption-bin.com";"1";"Enabled"
"625";"iqoption.pro";"iqoption.pro";"1";"Enabled"
"626";"irkutsk.xrus.org";"irkutsk.xrus.org";"1";"Enabled"
"627";"isaserver.org";"isaserver.org";"1";"Enabled"
"628";"isistaylorporn.info";"isistaylorporn.info";"1";"Enabled"
"629";"iskalko.ru";"iskalko.ru";"1";"Enabled"
"630";"ispaniya-costa-blanca.ru";"ispaniya-costa-blanca.ru";"1";"Enabled"
"631";"istock-mebel.ru";"istock-mebel.ru";"1";"Enabled"
"632";"it-max.com.ua";"it-max.com.ua";"1";"Enabled"
"633";"it.yhs4.search.yahoo.com";"it.yhs4.search.yahoo.com";"1";"Enabled"
"634";"itbc.kiev.ua";"itbc.kiev.ua";"1";"Enabled"
"635";"iv.gtadrifting.net";"iv.gtadrifting.net";"1";"Enabled"
"636";"izhevsk.xrus.org";"izhevsk.xrus.org";"1";"Enabled"
"637";"izoll.ru";"izoll.ru";"1";"Enabled"
"638";"j-huebner.de";"j-huebner.de";"1";"Enabled"
"639";"japfm.com";"japfm.com";"1";"Enabled"
"640";"jeepgarage.org";"jeepgarage.org";"1";"Enabled"
"641";"jjbabskoe.ru";"jjbabskoe.ru";"1";"Enabled"
"642";"jm-aj.com";"jm-aj.com";"1";"Enabled"
"643";"joachimrohde.com";"joachimrohde.com";"1";"Enabled"
"644";"joinandplay.me";"joinandplay.me";"1";"Enabled"
"645";"joingames.org";"joingames.org";"1";"Enabled"
"646";"jouwpagina.nl";"jouwpagina.nl";"1";"Enabled"
"647";"juspe.no";"juspe.no";"1";"Enabled"
"648";"justprofit.xyz";"justprofit.xyz";"1";"Enabled"
"649";"justyou1118.com";"justyou1118.com";"1";"Enabled"
"650";"jw.org";"jw.org";"1";"Enabled"
"651";"kabbalah-red-bracelets.com";"kabbalah-red-bracelets.com";"1";"Enabled"
"652";"kambasoft.com";"kambasoft.com";"1";"Enabled"
"653";"kambasoft.om";"kambasoft.om";"1";"Enabled"
"654";"karadene.com";"karadene.com";"1";"Enabled"
"655";"karusel-market.ru";"karusel-market.ru";"1";"Enabled"
"656";"kazan.xrus.org";"kazan.xrus.org";"1";"Enabled"
"657";"kazrent.com";"kazrent.com";"1";"Enabled"
"658";"kclaus.com";"kclaus.com";"1";"Enabled"
"659";"kemerovo.xrus.org";"kemerovo.xrus.org";"1";"Enabled"
"660";"kenstat.net";"kenstat.net";"1";"Enabled"
"661";"keycode19438785.spacebarnot.work";"keycode19438785.spacebarnot.work";"1";"Enabled"
"662";"keywords-monitoring-success.com";"keywords-monitoring-success.com";"1";"Enabled"
"663";"keywords-monitoring-your-success.com";"keywords-monitoring-your-success.com";"1";"Enabled"
"664";"kinderok.com";"kinderok.com";"1";"Enabled"
"665";"kinds.biz";"kinds.biz";"1";"Enabled"
"666";"kingtale3.inspsearch.com";"kingtale3.inspsearch.com";"1";"Enabled"
"667";"kino-filmi.com";"kino-filmi.com";"1";"Enabled"
"668";"kino-fun.r";"kino-fun.r";"1";"Enabled"
"669";"kino-fun.ru";"kino-fun.ru";"1";"Enabled"
"670";"kino-key.info";"kino-key.info";"1";"Enabled"
"671";"kinobaks.com";"kinobaks.com";"1";"Enabled"
"672";"kinopolet.net";"kinopolet.net";"1";"Enabled"
"673";"kirov.xrus.org";"kirov.xrus.org";"1";"Enabled"
"674";"kiwe-analytics.com";"kiwe-analytics.com";"1";"Enabled"
"675";"kmprospect.azurewebsites.net0n-line.tv";"kmprospect.azurewebsites.net0n-line.tv";"1";"Enabled"
"676";"knigonosha.net";"knigonosha.net";"1";"Enabled"
"677";"komputers-best.ru";"komputers-best.ru";"1";"Enabled"
"678";"konkursov.net";"konkursov.net";"1";"Enabled"
"679";"kostroma.xrus.org";"kostroma.xrus.org";"1";"Enabled"
"680";"krasivoe-hd.com";"krasivoe-hd.com";"1";"Enabled"
"681";"krasnodar.xrus.org";"krasnodar.xrus.org";"1";"Enabled"
"682";"krasnoyarsk.xrus.org";"krasnoyarsk.xrus.org";"1";"Enabled"
"683";"krynica.info";"krynica.info";"1";"Enabled"
"684";"kswien.at";"kswien.at";"1";"Enabled"
"685";"kupit-adenu.ru";"kupit-adenu.ru";"1";"Enabled"
"686";"kvectim.ru";"kvectim.ru";"1";"Enabled"
"687";"kwoori.org";"kwoori.org";"1";"Enabled"
"688";"kxyzpl.fr";"kxyzpl.fr";"1";"Enabled"
"689";"la-fa.ru";"la-fa.ru";"1";"Enabled"
"690";"labplus.ru";"labplus.ru";"1";"Enabled"
"691";"ladykrossovki.ru";"ladykrossovki.ru";"1";"Enabled"
"692";"lakesimg.com";"lakesimg.com";"1";"Enabled"
"693";"latin.porndairy.in";"latin.porndairy.in";"1";"Enabled"
"694";"laurenconrad.com";"laurenconrad.com";"1";"Enabled"
"695";"law-enforcement-bb.xyz";"law-enforcement-bb.xyz";"1";"Enabled"
"696";"law-enforcement-bot-aa.xyz";"law-enforcement-bot-aa.xyz";"1";"Enabled"
"697";"law-enforcement-bot-cc.xyz";"law-enforcement-bot-cc.xyz";"1";"Enabled"
"698";"law-enforcement-bot-dd.xyz";"law-enforcement-bot-dd.xyz";"1";"Enabled"
"699";"law-enforcement-bot-ee.xyz";"law-enforcement-bot-ee.xyz";"1";"Enabled"
"700";"law-enforcement-bot-ff.xyz";"law-enforcement-bot-ff.xyz";"1";"Enabled"
"701";"law-enforcement-bot-gg.xyz";"law-enforcement-bot-gg.xyz";"1";"Enabled"
"702";"law-enforcement-bot-hh.xyz";"law-enforcement-bot-hh.xyz";"1";"Enabled"
"703";"law-enforcement-bot-ii.xyz";"law-enforcement-bot-ii.xyz";"1";"Enabled"
"704";"law-enforcement-check-four.xyz";"law-enforcement-check-four.xyz";"1";"Enabled"
"705";"law-enforcement-check-one.xyz";"law-enforcement-check-one.xyz";"1";"Enabled"
"706";"law-enforcement-check-three.xyz";"law-enforcement-check-three.xyz";"1";"Enabled"
"707";"law-enforcement-check-two.xyz";"law-enforcement-check-two.xyz";"1";"Enabled"
"708";"law-enforcement-dd.xyz";"law-enforcement-dd.xyz";"1";"Enabled"
"709";"law-enforcement-ee.xyz";"law-enforcement-ee.xyz";"1";"Enabled"
"710";"law-enforcement-ff.xyz";"law-enforcement-ff.xyz";"1";"Enabled"
"711";"law-enforcement-gg.xyz";"law-enforcement-gg.xyz";"1";"Enabled"
"712";"law-enforcement-hh.xyz";"law-enforcement-hh.xyz";"1";"Enabled"
"713";"law-enforcement-ii.xyz";"law-enforcement-ii.xyz";"1";"Enabled"
"714";"law-one.xyz";"law-one.xyz";"1";"Enabled"
"715";"law-three.xyz";"law-three.xyz";"1";"Enabled"
"716";"laxdrills.com";"laxdrills.com";"1";"Enabled"
"717";"leafwind.me";"leafwind.me";"1";"Enabled"
"718";"leatherup.com";"leatherup.com";"1";"Enabled"
"719";"ledekole.com";"ledekole.com";"1";"Enabled"
"720";"leedongin.com";"leedongin.com";"1";"Enabled"
"721";"lego4x4.ru";"lego4x4.ru";"1";"Enabled"
"722";"lemoteur.orange.fr";"lemoteur.orange.fr";"1";"Enabled"
"723";"lenoreno.com";"lenoreno.com";"1";"Enabled"
"724";"lesbianhentai.xblog.in";"lesbianhentai.xblog.in";"1";"Enabled"
"725";"lesbianmilf.xblog.in";"lesbianmilf.xblog.in";"1";"Enabled"
"726";"letolove.ru";"letolove.ru";"1";"Enabled"
"727";"letous.ru";"letous.ru";"1";"Enabled"
"728";"lib.uoi.gr";"lib.uoi.gr";"1";"Enabled"
"729";"light.ifmo.ru";"light.ifmo.ru";"1";"Enabled"
"730";"likesdesign.com";"likesdesign.com";"1";"Enabled"
"731";"lilishopstogether.com";"lilishopstogether.com";"1";"Enabled"
"732";"line.tv";"line.tv";"1";"Enabled"
"733";"linindex.bix";"linindex.bix";"1";"Enabled"
"734";"link.web-list.xyz";"link.web-list.xyz";"1";"Enabled"
"735";"linkdirect.info";"linkdirect.info";"1";"Enabled"
"736";"linkman.io";"linkman.io";"1";"Enabled"
"737";"linksresources.net";"linksresources.net";"1";"Enabled"
"738";"linkssubmit.net";"linkssubmit.net";"1";"Enabled"
"739";"lirunet.ru";"lirunet.ru";"1";"Enabled"
"740";"littleberry.ru";"littleberry.ru";"1";"Enabled"
"741";"livefixer.com";"livefixer.com";"1";"Enabled"
"742";"loanvillage.com";"loanvillage.com";"1";"Enabled"
"743";"lomb.co";"lomb.co";"1";"Enabled"
"744";"long.dk";"long.dk";"1";"Enabled"
"745";"lost-alpha.ru";"lost-alpha.ru";"1";"Enabled"
"746";"loveawake.ru";"loveawake.ru";"1";"Enabled"
"747";"lover.ru";"lover.ru";"1";"Enabled"
"748";"LoveVitaly.com";"LoveVitaly.com";"1";"Enabled"
"749";"lsblogs.com";"lsblogs.com";"1";"Enabled"
"750";"lsex.xyz";"lsex.xyz";"1";"Enabled"
"751";"lumb.co";"lumb.co";"1";"Enabled"
"752";"lumi.do";"lumi.do";"1";"Enabled"
"753";"luxup.ru";"luxup.ru";"1";"Enabled"
"754";"m-google.xyz";"m-google.xyz";"1";"Enabled"
"755";"magazine.ouishare.net";"magazine.ouishare.net";"1";"Enabled"
"756";"magicdiet.gq";"magicdiet.gq";"1";"Enabled"
"757";"magnitogorsk.xrus.org";"magnitogorsk.xrus.org";"1";"Enabled"
"758";"make-money-online.com";"make-money-online.com";"1";"Enabled"
"759";"makemoneyonline.com";"makemoneyonline.com";"1";"Enabled"
"760";"makeprogress.ga";"makeprogress.ga";"1";"Enabled"
"761";"maladot.com";"maladot.com";"1";"Enabled"
"762";"manualterap.roleforum.ru";"manualterap.roleforum.ru";"1";"Enabled"
"763";"maps.ilovevitaly.com";"maps.ilovevitaly.com";"1";"Enabled"
"764";"marc.ttias.be";"marc.ttias.be";"1";"Enabled"
"765";"maridan.com.ua";"maridan.com.ua";"1";"Enabled"
"766";"marketland.ml";"marketland.ml";"1";"Enabled"
"767";"markmail.org";"markmail.org";"1";"Enabled"
